Period,Số tờ khai,Ngày TK,Mã loại hình,Số hóa đơn,Mã NVL,Tên hàng,ĐVT,Type,QTY INPUT,Ngày giao hàng,QTY RETURN,Remark
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01146NA,"HOUX01146NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.46x2.182x1.32 cm, PWBR-10V-WGL1, hàng mới 100%, loại HOUX01146NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01156NA,"HOUX01156NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.9x1.8x1.1 cm, PWCP-04V-WGL1-R, hàng mới 100%, loại HOUX01156NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00200NA,"TPAX00200NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PWBS-05V, hàng mới 100%, loại TPAX00200NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00201NA,"TPAX00201NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), PWCS-02V, hàng mới 100%, loại TPAX00201NA",PCE,MAT,4000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00004NA,"TPAX00004NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), 635317, hàng mới 100%, loại TPAX00004NA",PCE,MAT,6000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01086NA,"HOUX01086NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5x1.1x1.1cm, PNDP-34V-Z, hàng mới 100%, loại HOUX01086NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00021NA,"HOUX00021NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 18x11x9 mm , 614538, hàng mới 100%, loại HOUX00021NA",PCE,MAT,1500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00458NA,"HOUX00458NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.9x1.5x1.0 cm, 35150-0300, hàng mới 100%, loại HOUX00458NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00111NA,"TPAX00111NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 635252-2, hàng mới 100%, loại TPAX00111NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00307NA,"TPAX00307NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), YLS-16V, hàng mới 100%, loại TPAX00307NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00240NA,"HOUX00240NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20.6x13.8x13.8mm, 177900-1, hàng mới 100%, loại HOUX00240NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00027NA,"TPAX00027NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 177918-1, hàng mới 100%, loại TPAX00027NA",PCE,MAT,1500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TAPA00081NA,"TAPA00081NA#&Băng dính điện PVC kích thước 0.1mmx19mmx20m, PVC W19*20 RD, hàng mới 100%, loại TAPA00081NA",MTR,MAT,620,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01540NA,"HOUX01540NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 29.3x13.3x7.2mm, YH396-07JR, hàng mới 100%, loại HOUX01540NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00285NA,"TPAX00285NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-07JRT(RE), hàng mới 100%, loại TPAX00285NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00070NA,"HOUX00070NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 27x10.8x11.3mm, hàng mới 100%, loại HOUX00070NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00739NA,"HOUX00739NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 26*23*5 mm, 624159-2, hàng mới 100%, loại HOUX00739NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01605NA,"HOUX01605NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35.1x43.8x12.9mm, YLR-16V, hàng mới 100%, loại HOUX01605NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX02087NA,"HOUX02087NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 21x9.9x10.3mm, ZNDP-22V-A-S, hàng mới 100%, loại HOUX02087NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00389NA,"TPAX00389NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), ZNDS-22V-K, hàng mới 100%, loại TPAX00389NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01085NA,"HOUX01085NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5x1.1x1.1cm, PNDP-34V-R, hàng mới 100%, loại HOUX01085NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00005NA,"TPAX00005NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), 635318, hàng mới 100%, loại TPAX00005NA",PCE,MAT,1500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01936NA,"HOUX01936NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 38x28.9x36.5mm, 625316T-2, hàng mới 100%, loại HOUX01936NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00383NA,"TPAX00383NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), PNDS-34V-K, hàng mới 100%, loại TPAX00383NA",PCE,MAT,4000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01932NA,"HOUX01932NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 22.8x25.9x28.9 mm, 625311T-2, hàng mới 100%, loại HOUX01932NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00745NA,"HOUX00745NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:1.3x1.3x0.8cm, 625306T, hàng mới 100%, loại HOUX00745NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00373NA,"TPAX00373NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), XMS-08V / PWASX-08V-K, hàng mới 100%, loại TPAX00373NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00146NA,"TPAX00146NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 917705-1, hàng mới 100%, loại TPAX00146NA",PCE,MAT,1000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00746NA,"HOUX00746NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3x3.4x1.4cm, 625308T, hàng mới 100%, loại HOUX00746NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01476NA,"HOUX01476NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.23x1.59x1.18 cm, XMP-16V-WGL1, hàng mới 100%, loại HOUX01476NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01245NA,"HOUX01245NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, SMH200-08H, hàng mới 100%, loại HOUX01245NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00315NA,"HOUX00315NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 2108504-1, hàng mới 100%, loại HOUX00315NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00385NA,"HOUX00385NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 25048HS-08, hàng mới 100%, loại HOUX00385NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00258NA,"HOUX00258NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 179463-1, hàng mới 100%, loại HOUX00258NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00855NA,"HOUX00855NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 917692-1, hàng mới 100%, loại HOUX00855NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00396NA,"HOUX00396NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 316086-1, hàng mới 100%, loại HOUX00396NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00217NA,"TPAX00217NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), SMH200-08HRT, hàng mới 100%, loại TPAX00217NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00235NA,"TPAX00235NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), SMH250J-08RT(RE), hàng mới 100%, loại TPAX00235NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00145NA,"TPAX00145NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 917704-1, hàng mới 100%, loại TPAX00145NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00139NA,"TPAX00139NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 917698-1, hàng mới 100%, loại TPAX00139NA",PCE,MAT,500,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX02724NA,"HOUX02724NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:34.3x29.1x25.7 mm, 85002HP-06, hàng mới 100%, loại HOUX02724NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00563NA,"TPAX00563NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối),85002RT-H03, hàng mới 100%, loại TPAX00563NA",PCE,MAT,4000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX02758NA,"HOUX02758NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 28.8* 1.78*1.62cm, 85002HS-04, hàng mới 100%, loại HOUX02758NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX02759NA,"HOUX02759NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.4* 1.78*0.79cm, 85002HS-02, hàng mới 100%, loại HOUX02759NA",PCE,MAT,2000,,,
2026-04,108162833810,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00572NA,"TPAX00572NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 85002RT-H03B(RE), hàng mới 100%, loại TPAX00572NA",PCE,MAT,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00573NA,"TPAX00573NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 85002RT-H03A, hàng mới 100%, loại TPAX00573NA",PCE,MAT,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00890NA,"HOUX00890NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.3* 0.6*1.3cm, CHD1140-05, hàng mới 100%, loại HOUX00890NA",PCE,MAT,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00183NA,"TPAX00183NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), HL-N1140-06, hàng mới 100%, loại TPAX00183NA",PCE,MAT,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,FOMA00360NA,"FOMA00360NA#&Mút xốp tự dính bảo vệ dây điện, chất liệu: nhựa PU, loại mềm, dạng miếng dính 1 mặt, kích thước 1 cái: 5T*80*80 mm, hàng mới 100%, loại FOMA00360NA",PCE,MAT,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01867NA,"HOUX01867NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 9*7*5mm, 5037-5023(5264-02), hàng mới 100%, loại HOUX01867NA",PCE,MAT,216,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00526NA,"HOUX00526NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 8.06*5.86*2.5mm , 35184-0200, hàng mới 100%, loại HOUX00526NA",PCE,MAT,216,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01875NA,"HOUX01875NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 10*7.5*7.5mm , 35155-0200, hàng mới 100%, loại HOUX01875NA",PCE,MAT,216,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00240NA,"TUBA00240NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI CDUF, hàng mới 100%, loại TUBA00240NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01879NA,"HOUX01879NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20*15*10mm, 3901-2040(5557-04R), hàng mới 100%, loại HOUX01879NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01881NA,"HOUX01881NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20*23*14mm, 3901-2100(5557-10R), hàng mới 100%, loại HOUX01881NA",PCE,MAT,1306,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01882NA,"HOUX01882NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 37*20*14mm, 3901-2120(5557-12R), hàng mới 100%, loại HOUX01882NA",PCE,MAT,41,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00119NA,"TUBA00119NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI CDU, hàng mới 100%, loại TUBA00119NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00120NA,"TUBA00120NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI CN16, hàng mới 100%, loại TUBA00120NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00126NA,"TUBA00126NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI SPR, hàng mới 100%, loại TUBA00126NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00241NA,"TUBA00241NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI CDUF, hàng mới 100%, loại TUBA00241NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01885NA,"HOUX01885NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 10*10*8mm, 35155-0300, hàng mới 100%, loại HOUX01885NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01940NA,"HOUX01940NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 0.6x0.6x0.4cm, 20017HS-02000, hàng mới 100%, loại HOUX01940NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX00611NA,"HOUX00611NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20*14*14mm, 5557-06R(039012060), hàng mới 100%, loại HOUX00611NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00116NA,"TUBA00116NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (CN19/12MM), hàng mới 100%, loại TUBA00116NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00118NA,"TUBA00118NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (CDUP/12MM) , hàng mới 100%, loại TUBA00118NA",PCE,MAT,545,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00235NA,"TUBA00235NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI SENS, hàng mới 100%, loại TUBA00235NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00125NA,"TUBA00125NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (SPRP/12MM), hàng mới 100%, loại TUBA00125NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00136NA,"TUBA00136NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (SPR2/12MM), hàng mới 100%, loại TUBA00136NA",PCE,MAT,653,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00232NA,"TUBA00232NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (P/S(MBP)/12MM) , hàng mới 100%, loại TUBA00232NA",PCE,MAT,545,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,HOUX01884NA,"HOUX01884NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 23.9x9.6x11.8 mm, 5559-02P, hàng mới 100%, loại HOUX01884NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00117NA,"TUBA00117NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI MBP, hàng mới 100%, loại TUBA00117NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00249NA,"TUBA00249NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI LED-D, hàng mới 100%, loại TUBA00249NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00251NA,"TUBA00251NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (HUB PWR/12MM), hàng mới 100%, loại TUBA00251NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00255NA,"TUBA00255NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (LED/12MM), hàng mới 100%, loại TUBA00255NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00256NA,"TUBA00256NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố, không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI (LED-C/12MM), hàng mới 100%, loại TUBA00256NA",PCE,MAT,216,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TUBA00261NA,"TUBA00261NA#&Ống dẫn dây điện bằng nhựa, dạng mềm, đã gia cố,không kèm các phụ kiện khác, phi 3.2mm, PVC NUMBERING WH 3.2PHI PS-CDU, hàng mới 100%, loại TUBA00261NA",PCE,MAT,108,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,TPAX00345NA,"TPAX00345NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 2369511-1, hàng mới 100%, loại TPAX00345NA",PCE,MAT,200,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD63954791-C,"EAD63954791-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD63954791-C",SET/ Bộ,WIP,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD65606209-C,"EAD65606209-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho tủ lạnh, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD65606209-C",SET/ Bộ,WIP,500,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD65616818-C,"EAD65616818-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho lò nướng, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD65616818-C",SET/ Bộ,WIP,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,6850EC3006V-C,"6850EC3006V-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại 6850EC3006V-C",SET/ Bộ,WIP,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD64745815-C,"EAD64745815-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho tủ lạnh , bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD64745815-C",SET/ Bộ,WIP,1500,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD65895024-C,"EAD65895024-C#&Bán thành phẩm-Bộ dây dẫn điện dùng chotủ lạnh , bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD65895024-C",SET/ Bộ,WIP,1000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD62468244-C,"EAD62468244-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD62468244-C",SET/ Bộ,WIP,8000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD64587804-C,"EAD64587804-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD64587804-C",SET/ Bộ,WIP,4000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD63845502-C,"EAD63845502-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho tủ lạnh , bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD63845502-C",SET/ Bộ,WIP,2000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD64745815-C-TUBC-212,"EAD64745815-C-TUBC-212#&Ống co nhiệt dùng bảo vệ dây điện, không kết hợp vật liệu khác, không kèm phụ kiện, phi 6 bk bằng nhựa, hàng mới 100%, loại TUBC00212NA",PCE,WIP,1500,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD65895024-C-TUBC-101,"EAD65895024-C-TUBC-101#&Ống giữ dây điện bằng nhựa, dạng mềm, không kèm các phụ kiện khác, phi 18.0mm BK, HEAT SHRINK HKCT2(HF) 18.0mm BK, hàng mới 100%, loại TUBC00101NA",PCE,WIP,1000,,,
2026-04,108162834840,2026-04-17 00:00:00,E21,HSEVN-CK2026040021-PC,EAD64745815-C-TUBC-214,"EAD64745815-C-TUBC-214#&Ống co nhiệt dùng bảo vệ dây điện, không kết hợp vật liệu khác, không kèm phụ kiện, phi 8 bk bằng nhựa, hàng mới 100%, loại TUBC00214NA",PCE,WIP,1500,,,
