Period,Item code,QTY begin,SUBCON,Type,Level subcon,Remark
2026-04,TPAX00200NA,110,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00279NA,55,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00285NA,55,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00307NA,55,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00383NA,110,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00386NA,110,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00389NA,55,CKMT,MAT,2,EAD63911348-I
2026-04,TPAX00563NA,110,CKMT,MAT,2,EAD63911348-I
2026-04,EAD63911358-C,1018,CKMT,WIP,2,EAD63911358-I
2026-04,EAD63911358-C-TUBA-089,1018,CKMT,TUBE,2,EAD63911358-I
2026-04,HOUX00021NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX00048NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX00057NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX00065NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX00070NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX00739NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX00820NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01081NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01085NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01086NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01519NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01540NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01605NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01932NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX01936NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX02087NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,HOUX02724NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,MLDA00207NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,TAPA00013NA,2382.12,CKMT,MAT,2,EAD63911358-I
2026-04,TAPB00003NA,305.4,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00004NA,5090,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00005NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00080NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00097NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00101NA,3054,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00111NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00132NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00279NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00285NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00307NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00383NA,4072,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00385NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00389NA,1018,CKMT,MAT,2,EAD63911358-I
2026-04,TPAX00563NA,2036,CKMT,MAT,2,EAD63911358-I
2026-04,EAD63911418-C,20,CKMT,WIP,2,EAD63911418-I
2026-04,HOUX00027NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX00065NA,40,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX00399NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX00400NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX00850NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX01084NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX01239NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX01842NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,HOUX02491NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,TAPA00013NA,6,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00101NA,40,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00111NA,40,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00142NA,40,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00143NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00215NA,20,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00336NA,40,CKMT,MAT,2,EAD63911418-I
2026-04,TPAX00388NA,80,CKMT,MAT,2,EAD63911418-I
2026-04,EAD63911420-C,1000,CKMT,WIP,2,EAD63911420-I
2026-04,HOUX00027NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX00065NA,2000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX00398NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX00399NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX00850NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX01084NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX01239NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX01842NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,TAPA00013NA,200,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00101NA,2000,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00111NA,2000,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00141NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00142NA,2000,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00215NA,1000,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00336NA,2000,CKMT,MAT,2,EAD63911420-I
2026-04,TPAX00388NA,2000,CKMT,MAT,2,EAD63911420-I
2026-04,HOUX00743NA,3000,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,HOUX00827NA,3000,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,TPAX00107NA,3000,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,TAPB00003NA,2700,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,TAPA00013NA,360,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,CATX00053NA,6000,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,CATX00032NA,3000,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,TAPC00001NA,780,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,FOMA00597NA,3000,CKAD,MAT,1,"EAD62061010-T : giao nhầm T1: 1k , T3 2k ko trong PO"
2026-04,GC-TAPB00003NA,627,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,GC-TAPA00076NA,339,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,HOUX00261NA,100,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,HOUX02529NA,100,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,TAPC00001NA,850,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,HOUX02491NA,100,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,HOUX00753NA,-1000,CKAD,MAT,1,HS nợ 1 mã liệu
2026-04,7200007689-C-TUBC-210,3,CKAD,MAT,1,HS WO bị thiếu có đăng kí HQ
2026-04,CORX00035NA,1274,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,HOUX01217NA,39,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,TPAX00199NA,1078,CKAD,MAT,1,Tồn nvl lẻ total nvl-sub quy đổi
2026-04,TAPC00001NA,-780,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,TPAX00084NA,-500,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX00341NA,-1000,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX00065NA,500,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX00140NA,100,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX00855NA,100,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX01114NA,539,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX01195NA,39,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,HOUX02742NA,150,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,TAPA00081NA,10,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,TAPB00003NA,1163.765,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,TAPB00010NA,15,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,TAPD00013NA,260,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
2026-04,TPAX00010NA,200,CKAD,MAT,1,Giảm tồn nvl lẻ bằng file c Huệ theo dõi
